change_type,plan_id,base_plan_id,host_mno,plan_category,plan_name,field,old_value,new_value,source_url
변경,Z202502881_구글원,Z202502881,LGU+,LGU+-온라인가입전용(너겟),너겟59 (구글 원),discounted_fee,59000,,https://www.lguplus.com/mobile/plan/mplan/direct/nerget/Z202502881
변경,Z202502881_올인원,Z202502881,LGU+,LGU+-온라인가입전용(너겟),너겟59 (올인원),discounted_fee,59000,,https://www.lguplus.com/mobile/plan/mplan/direct/nerget/Z202502881
변경,Z202502881_소호,Z202502881,LGU+,LGU+-온라인가입전용(너겟),너겟59 (소호),discounted_fee,59000,,https://www.lguplus.com/mobile/plan/mplan/direct/nerget/Z202502881
변경,Z202502881_넷플릭스,Z202502881,LGU+,LGU+-온라인가입전용(너겟),너겟59 (넷플릭스),discounted_fee,59000,,https://www.lguplus.com/mobile/plan/mplan/direct/nerget/Z202502881
변경,Z202502881_삼성디바이스,Z202502881,LGU+,LGU+-온라인가입전용(너겟),너겟59 (삼성디바이스),discounted_fee,59000,,https://www.lguplus.com/mobile/plan/mplan/direct/nerget/Z202502881
변경,Z202502881_애플디바이스,Z202502881,LGU+,LGU+-온라인가입전용(너겟),너겟59 (애플디바이스),discounted_fee,59000,,https://www.lguplus.com/mobile/plan/mplan/direct/nerget/Z202502881
변경,Z202502881_마니아디바이스,Z202502881,LGU+,LGU+-온라인가입전용(너겟),너겟59 (마니아디바이스),discounted_fee,59000,,https://www.lguplus.com/mobile/plan/mplan/direct/nerget/Z202502881
변경,Z202505200_디즈니+&티빙,Z202505200,LGU+,LGU+-온라인가입전용(너겟),너겟69 (디즈니+ & 티빙),discounted_fee,69000,,https://www.lguplus.com/mobile/plan/mplan/direct/nerget/Z202505200
변경,Z202505200_데일리,Z202505200,LGU+,LGU+-온라인가입전용(너겟),너겟69 (데일리),discounted_fee,69000,,https://www.lguplus.com/mobile/plan/mplan/direct/nerget/Z202505200
변경,Z202505200_AI구독,Z202505200,LGU+,LGU+-온라인가입전용(너겟),너겟69 (AI 구독),discounted_fee,69000,,https://www.lguplus.com/mobile/plan/mplan/direct/nerget/Z202505200
변경,Z202505200_구글원,Z202505200,LGU+,LGU+-온라인가입전용(너겟),너겟69 (구글 원),discounted_fee,69000,,https://www.lguplus.com/mobile/plan/mplan/direct/nerget/Z202505200
변경,Z202505200_올인원,Z202505200,LGU+,LGU+-온라인가입전용(너겟),너겟69 (올인원),discounted_fee,69000,,https://www.lguplus.com/mobile/plan/mplan/direct/nerget/Z202505200
변경,Z202505200_소호,Z202505200,LGU+,LGU+-온라인가입전용(너겟),너겟69 (소호),discounted_fee,69000,,https://www.lguplus.com/mobile/plan/mplan/direct/nerget/Z202505200
변경,Z202505200_넷플릭스,Z202505200,LGU+,LGU+-온라인가입전용(너겟),너겟69 (넷플릭스),discounted_fee,69000,,https://www.lguplus.com/mobile/plan/mplan/direct/nerget/Z202505200
변경,Z202505200_이마트24,Z202505200,LGU+,LGU+-온라인가입전용(너겟),너겟69 (이마트24),discounted_fee,69000,,https://www.lguplus.com/mobile/plan/mplan/direct/nerget/Z202505200
변경,Z202505200_삼성디바이스,Z202505200,LGU+,LGU+-온라인가입전용(너겟),너겟69 (삼성디바이스),discounted_fee,69000,,https://www.lguplus.com/mobile/plan/mplan/direct/nerget/Z202505200
변경,Z202505200_애플디바이스,Z202505200,LGU+,LGU+-온라인가입전용(너겟),너겟69 (애플디바이스),discounted_fee,69000,,https://www.lguplus.com/mobile/plan/mplan/direct/nerget/Z202505200
변경,Z202505200_액션캠,Z202505200,LGU+,LGU+-온라인가입전용(너겟),너겟69 (액션캠),discounted_fee,69000,,https://www.lguplus.com/mobile/plan/mplan/direct/nerget/Z202505200
변경,Z202505200_마니아디바이스,Z202505200,LGU+,LGU+-온라인가입전용(너겟),너겟69 (마니아디바이스),discounted_fee,69000,,https://www.lguplus.com/mobile/plan/mplan/direct/nerget/Z202505200
변경,Z202607508_구글원,Z202607508,LGU+,LGU+-온라인가입전용(너겟),너겟75 (구글원),discounted_fee,75000,,https://www.lguplus.com/mobile/plan/mplan/direct/nerget/Z202607508
변경,Z202607508_모아진,Z202607508,LGU+,LGU+-온라인가입전용(너겟),너겟75 (모아진),discounted_fee,75000,,https://www.lguplus.com/mobile/plan/mplan/direct/nerget/Z202607508
변경,Z202607508_교보문고sam,Z202607508,LGU+,LGU+-온라인가입전용(너겟),너겟75 (교보문고 sam),discounted_fee,75000,,https://www.lguplus.com/mobile/plan/mplan/direct/nerget/Z202607508
변경,Z202607508_지니뮤직,Z202607508,LGU+,LGU+-온라인가입전용(너겟),너겟75 (지니뮤직),discounted_fee,75000,,https://www.lguplus.com/mobile/plan/mplan/direct/nerget/Z202607508
변경,Z202607508_밀리의서재,Z202607508,LGU+,LGU+-온라인가입전용(너겟),너겟75 (밀리의 서재),discounted_fee,75000,,https://www.lguplus.com/mobile/plan/mplan/direct/nerget/Z202607508
변경,26613,26613,KT,moyo,[모요only] [모요핫딜] 쉐이크 LTE 100GB+Npay 매월 5천원,discounted_fee,11800,11700,https://www.moyoplan.com/plans/26613
변경,26871,26871,LGU+,moyo,[CHM] 5G 음성기본 150GB+5Mbps,monthly_fee,57200,55880,https://www.moyoplan.com/plans/26871
변경,28127,28127,LGU+,moyo,[모요only] 마블링 프라임 11GB+매일2GB+3Mbps,monthly_fee,36890,36100,https://www.moyoplan.com/plans/28127
변경,15409,15409,SKT,moyo,0 청년 다이렉트 48,age_condition,만 34세 이하,,https://www.moyoplan.com/plans/15409
변경,21757,21757,SKT,moyo,0청년 다이렉트62(넷플릭스),age_condition,만 34세 이하,,https://www.moyoplan.com/plans/21757
변경,27317,27317,SKT,moyo,0 청년 다이렉트 69(T우주),age_condition,만 34세 이하,,https://www.moyoplan.com/plans/27317
변경,15411,15411,SKT,moyo,0 청년 다이렉트 34,age_condition,만 34세 이하,,https://www.moyoplan.com/plans/15411
변경,27326,27326,SKT,moyo,0 청년 다이렉트 69(디즈니+),age_condition,만 34세 이하,,https://www.moyoplan.com/plans/27326
변경,21758,21758,SKT,moyo,0청년 다이렉트69(넷플릭스),age_condition,만 34세 이하,,https://www.moyoplan.com/plans/21758
변경,15408,15408,SKT,moyo,0 청년 다이렉트 55,age_condition,만 34세 이하,,https://www.moyoplan.com/plans/15408
변경,15407,15407,SKT,moyo,0 청년 다이렉트 62,age_condition,만 34세 이하,,https://www.moyoplan.com/plans/15407
변경,15412,15412,SKT,moyo,0 청년 다이렉트 30,age_condition,만 34세 이하,,https://www.moyoplan.com/plans/15412
변경,15410,15410,SKT,moyo,0 청년 다이렉트 42,age_condition,만 34세 이하,,https://www.moyoplan.com/plans/15410
