change_type,plan_id,base_plan_id,host_mno,plan_category,plan_name,field,old_value,new_value,source_url
변경,Z202205253_애플디바이스,Z202205253,LGU+,LGU+-통합,플러스플랜130 (애플디바이스),voice_extra_minutes,300.0,300,https://www.lguplus.com/mobile/plan/mplan/5g-all/5g-unlimited/Z202205253
변경,Z202205253_마니아디바이스,Z202205253,LGU+,LGU+-통합,플러스플랜130 (마니아디바이스),voice_extra_minutes,300.0,300,https://www.lguplus.com/mobile/plan/mplan/5g-all/5g-unlimited/Z202205253
변경,Z202205253_우리집지킴이Easy2+,Z202205253,LGU+,LGU+-통합,플러스플랜130 (우리집지킴이Easy2+),voice_extra_minutes,300.0,300,https://www.lguplus.com/mobile/plan/mplan/5g-all/5g-unlimited/Z202205253
변경,Z202205253_우리집돌봄이Kids,Z202205253,LGU+,LGU+-통합,플러스플랜130 (우리집돌봄이Kids),voice_extra_minutes,300.0,300,https://www.lguplus.com/mobile/plan/mplan/5g-all/5g-unlimited/Z202205253
변경,Z202205253_우리집지킴이도어캠,Z202205253,LGU+,LGU+-통합,플러스플랜130 (우리집지킴이도어캠),voice_extra_minutes,300.0,300,https://www.lguplus.com/mobile/plan/mplan/5g-all/5g-unlimited/Z202205253
변경,Z202205253_AI구독,Z202205253,LGU+,LGU+-통합,플러스플랜130 (AI 구독),voice_extra_minutes,300.0,300,https://www.lguplus.com/mobile/plan/mplan/5g-all/5g-unlimited/Z202205253
변경,Z202205253_데일리,Z202205253,LGU+,LGU+-통합,플러스플랜130 (데일리),voice_extra_minutes,300.0,300,https://www.lguplus.com/mobile/plan/mplan/5g-all/5g-unlimited/Z202205253
변경,Z202605251,Z202605251,LGU+,LGU+-통합,데이터플랜MAX,voice_extra_minutes,300.0,300,https://www.lguplus.com/mobile/plan/mplan/5g-all/5g-unlimited/Z202605251
변경,Z202605252,Z202605252,LGU+,LGU+-통합,데이터플랜150GB,voice_extra_minutes,300.0,300,https://www.lguplus.com/mobile/plan/mplan/5g-all/5g-unlimited/Z202605252
변경,Z202605253,Z202605253,LGU+,LGU+-통합,데이터플랜125GB,voice_extra_minutes,300.0,300,https://www.lguplus.com/mobile/plan/mplan/5g-all/5g-unlimited/Z202605253
변경,Z202605254,Z202605254,LGU+,LGU+-통합,데이터플랜95GB,voice_extra_minutes,300.0,300,https://www.lguplus.com/mobile/plan/mplan/5g-all/5g-unlimited/Z202605254
변경,Z202605255,Z202605255,LGU+,LGU+-통합,데이터플랜80GB,voice_extra_minutes,300.0,300,https://www.lguplus.com/mobile/plan/mplan/5g-all/5g-unlimited/Z202605255
변경,Z202605256,Z202605256,LGU+,LGU+-통합,데이터플랜50GB,voice_extra_minutes,300.0,300,https://www.lguplus.com/mobile/plan/mplan/5g-all/5g-unlimited/Z202605256
변경,Z202605257,Z202605257,LGU+,LGU+-통합,데이터플랜31GB,voice_extra_minutes,300.0,300,https://www.lguplus.com/mobile/plan/mplan/5g-all/5g-unlimited/Z202605257
변경,Z202605258,Z202605258,LGU+,LGU+-통합,데이터플랜24GB,voice_extra_minutes,300.0,300,https://www.lguplus.com/mobile/plan/mplan/5g-all/5g-unlimited/Z202605258
변경,Z202605259,Z202605259,LGU+,LGU+-통합,데이터플랜14GB,voice_extra_minutes,300.0,300,https://www.lguplus.com/mobile/plan/mplan/5g-all/5g-unlimited/Z202605259
변경,Z202605260,Z202605260,LGU+,LGU+-통합,데이터플랜5GB,voice_extra_minutes,300.0,300,https://www.lguplus.com/mobile/plan/mplan/5g-all/5g-unlimited/Z202605260
변경,Z202605261,Z202605261,LGU+,LGU+-통합,데이터플랜750MB,voice_minutes,125.0,125,https://www.lguplus.com/mobile/plan/mplan/5g-all/5g-unlimited/Z202605261
변경,Z202605261,Z202605261,LGU+,LGU+-통합,데이터플랜750MB,sms_count,150.0,150,https://www.lguplus.com/mobile/plan/mplan/5g-all/5g-unlimited/Z202605261
변경,Z202605262,Z202605262,LGU+,LGU+-통합,데이터플랜300MB,voice_minutes,125.0,125,https://www.lguplus.com/mobile/plan/mplan/5g-all/5g-unlimited/Z202605262
변경,Z202605262,Z202605262,LGU+,LGU+-통합,데이터플랜300MB,sms_count,150.0,150,https://www.lguplus.com/mobile/plan/mplan/5g-all/5g-unlimited/Z202605262
변경,Z202606000,Z202606000,LGU+,LGU+-통합,데이터플랜9GB,voice_extra_minutes,300.0,300,https://www.lguplus.com/mobile/plan/mplan/5g-all/5g-unlimited/Z202606000
변경,Z202606002,Z202606002,LGU+,LGU+-통합,데이터플랜1.5GB,voice_extra_minutes,110.0,110,https://www.lguplus.com/mobile/plan/mplan/5g-all/5g-unlimited/Z202606002
변경,36971,36971,KT,moyo,5G 모두다 맘껏 안심 20GB+,discount_period_months,6.0,6,https://www.moyoplan.com/plans/36971
변경,26257,26257,LGU+,moyo,[평생할인] 7GB+/통화기본,discount_period_months,8.0,8,https://www.moyoplan.com/plans/26257
변경,26613,26613,KT,moyo,[모요only] [모요핫딜] 쉐이크 LTE 100GB+Npay 매월 5천원,discounted_fee,11700,11600,https://www.moyoplan.com/plans/26613
변경,26613,26613,KT,moyo,[모요only] [모요핫딜] 쉐이크 LTE 100GB+Npay 매월 5천원,discount_period_months,7.0,7,https://www.moyoplan.com/plans/26613
변경,36967,36967,KT,moyo,모두다 맘껏 10GB+(밀리의 서재 FREE),discount_period_months,6.0,6,https://www.moyoplan.com/plans/36967
변경,6804,6804,LGU+,moyo,슬림 유심 500MB 50분,discount_period_months,6.0,6,https://www.moyoplan.com/plans/6804
변경,6804,6804,LGU+,moyo,슬림 유심 500MB 50분,voice_minutes,50.0,50,https://www.moyoplan.com/plans/6804
변경,6804,6804,LGU+,moyo,슬림 유심 500MB 50분,sms_count,50.0,50,https://www.moyoplan.com/plans/6804
변경,35498,35498,LGU+,moyo,[평생할인] 5G 15GB+/300분,discount_period_months,10.0,10,https://www.moyoplan.com/plans/35498
변경,35498,35498,LGU+,moyo,[평생할인] 5G 15GB+/300분,voice_minutes,300.0,300,https://www.moyoplan.com/plans/35498
변경,35498,35498,LGU+,moyo,[평생할인] 5G 15GB+/300분,sms_count,300.0,300,https://www.moyoplan.com/plans/35498
변경,26259,26259,LGU+,moyo,[평생할인] 15GB+/통화기본,discount_period_months,8.0,8,https://www.moyoplan.com/plans/26259
변경,37103,37103,KT,moyo,[모요only] [K] 핀다이렉트Z 100GB+(네이버페이) _모요핫딜,discounted_fee,11600,11500,https://www.moyoplan.com/plans/37103
변경,37103,37103,KT,moyo,[모요only] [K] 핀다이렉트Z 100GB+(네이버페이) _모요핫딜,discount_period_months,7.0,7,https://www.moyoplan.com/plans/37103
변경,23450,23450,KT,moyo,통화 충분 15GB,discount_period_months,6.0,6,https://www.moyoplan.com/plans/23450
변경,23450,23450,KT,moyo,통화 충분 15GB,voice_extra_minutes,30.0,30,https://www.moyoplan.com/plans/23450
변경,36963,36963,KT,moyo,모두다 맘껏 안심 4.5GB+,discount_period_months,6.0,6,https://www.moyoplan.com/plans/36963
변경,29062,29062,LGU+,moyo,데일리 너겟59,discount_period_months,6.0,6,https://www.moyoplan.com/plans/29062
변경,6830,6830,LGU+,moyo,DATA 걱정없는 유심 7GB,discount_period_months,8.0,8,https://www.moyoplan.com/plans/6830
변경,37443,37443,KT,moyo,모두다 맘껏 안심 6GB+,discount_period_months,6.0,6,https://www.moyoplan.com/plans/37443
변경,6801,6801,LGU+,moyo,슬림 유심 1GB 100분,discount_period_months,6.0,6,https://www.moyoplan.com/plans/6801
변경,6801,6801,LGU+,moyo,슬림 유심 1GB 100분,voice_minutes,100.0,100,https://www.moyoplan.com/plans/6801
변경,6801,6801,LGU+,moyo,슬림 유심 1GB 100분,sms_count,50.0,50,https://www.moyoplan.com/plans/6801
변경,30954,30954,KT,moyo,[모요only] [K] 핀다이렉트Z 100GB+(네이버페이) _PIN,discounted_fee,11700,11600,https://www.moyoplan.com/plans/30954
변경,30954,30954,KT,moyo,[모요only] [K] 핀다이렉트Z 100GB+(네이버페이) _PIN,discount_period_months,7.0,7,https://www.moyoplan.com/plans/30954
변경,36163,36163,KT,moyo,[모요only] 쉐이크only LTE 100GB+밀리의서재,discount_period_months,7.0,7,https://www.moyoplan.com/plans/36163
변경,26312,26312,LGU+,moyo,[모빌카드 스페셜] 유심 5G 150GB+,discount_period_months,7.0,7,https://www.moyoplan.com/plans/26312
변경,36647,36647,LGU+,moyo,DATA 걱정없는 유심 100GB,discount_period_months,6.0,6,https://www.moyoplan.com/plans/36647
변경,37403,37403,KT,moyo,[모요only] [K] 핀다이렉트Z 100GB+(네이버페이) _PAY,discount_period_months,7.0,7,https://www.moyoplan.com/plans/37403
변경,6836,6836,LGU+,moyo,The 착한 데이터 유심 11GB,discount_period_months,6.0,6,https://www.moyoplan.com/plans/6836
변경,37442,37442,SKT,moyo,[모요only] [S] 핀다이렉트Z Max(네이버페이) _PAY,discount_period_months,7.0,7,https://www.moyoplan.com/plans/37442
변경,6790,6790,LGU+,moyo,보편 안심 유심 15GB 100분,discount_period_months,6.0,6,https://www.moyoplan.com/plans/6790
변경,6790,6790,LGU+,moyo,보편 안심 유심 15GB 100분,voice_minutes,100.0,100,https://www.moyoplan.com/plans/6790
변경,6790,6790,LGU+,moyo,보편 안심 유심 15GB 100분,sms_count,100.0,100,https://www.moyoplan.com/plans/6790
변경,27840,27840,KT,moyo,[모요only] 고고딜 무제한 11GB+3M(Npay 5000P)_12개월,discount_period_months,12.0,12,https://www.moyoplan.com/plans/27840
변경,6803,6803,LGU+,moyo,슬림 유심 2GB 200분,discount_period_months,6.0,6,https://www.moyoplan.com/plans/6803
변경,6803,6803,LGU+,moyo,슬림 유심 2GB 200분,voice_minutes,200.0,200,https://www.moyoplan.com/plans/6803
변경,6803,6803,LGU+,moyo,슬림 유심 2GB 200분,sms_count,150.0,150,https://www.moyoplan.com/plans/6803
변경,18885,18885,LGU+,moyo,DATA 걱정없는 유심 15GB,discount_period_months,8.0,8,https://www.moyoplan.com/plans/18885
변경,37123,37123,LGU+,moyo,[모요핫딜]5G 음성기본 150GB+5Mbps,discount_period_months,7.0,7,https://www.moyoplan.com/plans/37123
변경,23576,23576,KT,moyo,KT 100GB+ (CU 매월 20%+올리브영 매월 5천원 상품권!),discount_period_months,7.0,7,https://www.moyoplan.com/plans/23576
변경,37406,37406,LGU+,moyo,[모요only] 두해5G 통화기본150GB+ 유심비ZERO(일반),discounted_fee,22300,21400,https://www.moyoplan.com/plans/37406
변경,37406,37406,LGU+,moyo,[모요only] 두해5G 통화기본150GB+ 유심비ZERO(일반),discount_period_months,24.0,24,https://www.moyoplan.com/plans/37406
변경,23284,23284,KT,moyo,KT 100GB+ (밀리의서재+올리브영 매월 5천원 상품권!),discount_period_months,7.0,7,https://www.moyoplan.com/plans/23284
변경,12428,12428,KT,moyo,슬림 1GB/100분,voice_minutes,100.0,100,https://www.moyoplan.com/plans/12428
변경,12428,12428,KT,moyo,슬림 1GB/100분,voice_extra_minutes,30.0,30,https://www.moyoplan.com/plans/12428
변경,12428,12428,KT,moyo,슬림 1GB/100분,sms_count,100.0,100,https://www.moyoplan.com/plans/12428
변경,27842,27842,KT,moyo,[모요only] [모요핫딜]무제한 100GB+5M(Npay 5000P),discount_period_months,7.0,7,https://www.moyoplan.com/plans/27842
변경,35207,35207,LGU+,moyo,이지 무제한 5GB+1,discount_period_months,6.0,6,https://www.moyoplan.com/plans/35207
변경,35207,35207,LGU+,moyo,이지 무제한 5GB+1,voice_extra_minutes,300.0,300,https://www.moyoplan.com/plans/35207
변경,28127,28127,LGU+,moyo,[모요only] 마블링 프라임 11GB+매일2GB+3Mbps,discounted_fee,5370,5300,https://www.moyoplan.com/plans/28127
변경,28127,28127,LGU+,moyo,[모요only] 마블링 프라임 11GB+매일2GB+3Mbps,discount_period_months,7.0,7,https://www.moyoplan.com/plans/28127
변경,36263,36263,LGU+,moyo,[일반] 유심 5G 150GB+_24개월,discount_period_months,24.0,24,https://www.moyoplan.com/plans/36263
변경,27680,27680,LGU+,moyo,[모요핫딜] 희망더하기 11GB,discount_period_months,7.0,7,https://www.moyoplan.com/plans/27680
변경,28102,28102,KT,moyo,[모요only] [K] 핀다이렉트Z Max (100GB) _PIN,discount_period_months,7.0,7,https://www.moyoplan.com/plans/28102
변경,37124,37124,LGU+,moyo,[모요핫딜]5G 음성기본 125GB+5Mbps,discount_period_months,7.0,7,https://www.moyoplan.com/plans/37124
변경,37109,37109,LGU+,moyo,[Npay 12만 기본제공] 17GB+/통화기본,discount_period_months,24.0,24,https://www.moyoplan.com/plans/37109
변경,22864,22864,LGU+,moyo,[모요only] 마블링 프라임 100GB+5Mbps,discount_period_months,7.0,7,https://www.moyoplan.com/plans/22864
변경,34377,34377,LGU+,moyo,[모요only] 알찬 음성기본 11GB+일 2GB+3Mbps,monthly_fee,38500,39600,https://www.moyoplan.com/plans/34377
변경,34377,34377,LGU+,moyo,[모요only] 알찬 음성기본 11GB+일 2GB+3Mbps,discounted_fee,5764,6800,https://www.moyoplan.com/plans/34377
변경,34377,34377,LGU+,moyo,[모요only] 알찬 음성기본 11GB+일 2GB+3Mbps,discount_period_months,7.0,7,https://www.moyoplan.com/plans/34377
변경,27837,27837,KT,moyo,[모요only] 고고딜 무제한 7GB+1M(Npay 5000P)_12개월,discount_period_months,12.0,12,https://www.moyoplan.com/plans/27837
변경,32400,32400,LGU+,moyo,쿠폰팩 유심 7GB,discount_period_months,8.0,8,https://www.moyoplan.com/plans/32400
변경,34378,34378,LGU+,moyo,[모요only] [CH]100GB+5Mbps,discount_period_months,7.0,7,https://www.moyoplan.com/plans/34378
변경,31929,31929,KT,moyo,EG 무제한 100GB+5M(밀리의 서재),discount_period_months,6.0,6,https://www.moyoplan.com/plans/31929
변경,32578,32578,KT,moyo,"[모요only] 쉐이크 5G 110GB+_네이버페이 매 월 5,000원",discount_period_months,7.0,7,https://www.moyoplan.com/plans/32578
변경,32578,32578,KT,moyo,"[모요only] 쉐이크 5G 110GB+_네이버페이 매 월 5,000원",voice_extra_minutes,300.0,300,https://www.moyoplan.com/plans/32578
변경,36256,36256,LGU+,moyo,5G 음성기본 150GB+5Mbps_24개월,discount_period_months,24.0,24,https://www.moyoplan.com/plans/36256
변경,28450,28450,LGU+,moyo,데이터 플러스 7GB(평생+10GB 추가 제공 프로모션),voice_extra_minutes,300.0,300,https://www.moyoplan.com/plans/28450
변경,37118,37118,KT,moyo,[모요only] 고고딜 무제한 100GB+5M(Npay 5000P)_12개월,discount_period_months,12.0,12,https://www.moyoplan.com/plans/37118
변경,30853,30853,LGU+,moyo,이지 데이터 10GB+1/100분,discount_period_months,6.0,6,https://www.moyoplan.com/plans/30853
변경,30853,30853,LGU+,moyo,이지 데이터 10GB+1/100분,voice_minutes,100.0,100,https://www.moyoplan.com/plans/30853
변경,30853,30853,LGU+,moyo,이지 데이터 10GB+1/100분,sms_count,100.0,100,https://www.moyoplan.com/plans/30853
변경,30952,30952,LGU+,moyo,이지 무제한 4.5GB+1,discounted_fee,0,10,https://www.moyoplan.com/plans/30952
변경,30952,30952,LGU+,moyo,이지 무제한 4.5GB+1,discount_period_months,6.0,6,https://www.moyoplan.com/plans/30952
변경,23093,23093,LGU+,moyo,보편 안심 유심 15GB 300분,discount_period_months,6.0,6,https://www.moyoplan.com/plans/23093
변경,23093,23093,LGU+,moyo,보편 안심 유심 15GB 300분,voice_minutes,300.0,300,https://www.moyoplan.com/plans/23093
변경,23093,23093,LGU+,moyo,보편 안심 유심 15GB 300분,sms_count,300.0,300,https://www.moyoplan.com/plans/23093
변경,26871,26871,LGU+,moyo,[CHM] 5G 음성기본 150GB+5Mbps,discount_period_months,7.0,7,https://www.moyoplan.com/plans/26871
변경,12438,12438,LGU+,moyo,5G 유심 6GB 200분,discount_period_months,6.0,6,https://www.moyoplan.com/plans/12438
변경,12438,12438,LGU+,moyo,5G 유심 6GB 200분,voice_minutes,200.0,200,https://www.moyoplan.com/plans/12438
변경,12438,12438,LGU+,moyo,5G 유심 6GB 200분,sms_count,100.0,100,https://www.moyoplan.com/plans/12438
변경,11197,11197,LGU+,moyo,보편 안심 유심 1GB 100분,discount_period_months,6.0,6,https://www.moyoplan.com/plans/11197
변경,11197,11197,LGU+,moyo,보편 안심 유심 1GB 100분,voice_minutes,100.0,100,https://www.moyoplan.com/plans/11197
변경,11197,11197,LGU+,moyo,보편 안심 유심 1GB 100분,sms_count,100.0,100,https://www.moyoplan.com/plans/11197
변경,11964,11964,LGU+,moyo,The 착한 데이터 유심 9GB 3000분,discount_period_months,6.0,6,https://www.moyoplan.com/plans/11964
변경,11964,11964,LGU+,moyo,The 착한 데이터 유심 9GB 3000분,voice_minutes,3000.0,3000,https://www.moyoplan.com/plans/11964
변경,11964,11964,LGU+,moyo,The 착한 데이터 유심 9GB 3000분,sms_count,1000.0,1000,https://www.moyoplan.com/plans/11964
변경,33045,33045,KT,moyo,EG 10무제한 11G+3(CU할인),discount_period_months,10.0,10,https://www.moyoplan.com/plans/33045
변경,30890,30890,LGU+,moyo,이지 오래쓰는 데이터 6G/200분,discounted_fee,0,10,https://www.moyoplan.com/plans/30890
변경,30890,30890,LGU+,moyo,이지 오래쓰는 데이터 6G/200분,discount_period_months,12.0,12,https://www.moyoplan.com/plans/30890
변경,30890,30890,LGU+,moyo,이지 오래쓰는 데이터 6G/200분,voice_minutes,200.0,200,https://www.moyoplan.com/plans/30890
변경,30890,30890,LGU+,moyo,이지 오래쓰는 데이터 6G/200분,sms_count,100.0,100,https://www.moyoplan.com/plans/30890
변경,36605,36605,LGU+,moyo,5G_모나기본125G안심5,discount_period_months,24.0,24,https://www.moyoplan.com/plans/36605
변경,26836,26836,KT,moyo,가성비플러스(15GB/350분),discount_period_months,8.0,8,https://www.moyoplan.com/plans/26836
변경,26836,26836,KT,moyo,가성비플러스(15GB/350분),voice_minutes,350.0,350,https://www.moyoplan.com/plans/26836
변경,26836,26836,KT,moyo,가성비플러스(15GB/350분),sms_count,100.0,100,https://www.moyoplan.com/plans/26836
변경,6789,6789,LGU+,moyo,보편 안심 유심 10GB 200분,discount_period_months,8.0,8,https://www.moyoplan.com/plans/6789
변경,6789,6789,LGU+,moyo,보편 안심 유심 10GB 200분,voice_minutes,200.0,200,https://www.moyoplan.com/plans/6789
변경,6789,6789,LGU+,moyo,보편 안심 유심 10GB 200분,sms_count,100.0,100,https://www.moyoplan.com/plans/6789
변경,35523,35523,LGU+,moyo,편의점_데이터11G+일2G,discount_period_months,24.0,24,https://www.moyoplan.com/plans/35523
변경,23975,23975,LGU+,moyo,인스 유심 스트롱 11GB+,discounted_fee,5370,5499,https://www.moyoplan.com/plans/23975
변경,23975,23975,LGU+,moyo,인스 유심 스트롱 11GB+,discount_period_months,7.0,7,https://www.moyoplan.com/plans/23975
변경,10364,10364,LGU+,moyo,DATA 걱정없는 유심 일5GB,discount_period_months,6.0,6,https://www.moyoplan.com/plans/10364
변경,32402,32402,LGU+,moyo,쿠폰팩 유심 15GB,discount_period_months,8.0,8,https://www.moyoplan.com/plans/32402
변경,26275,26275,LGU+,moyo,[평생할인] 500MB/60분,voice_minutes,60.0,60,https://www.moyoplan.com/plans/26275
변경,26275,26275,LGU+,moyo,[평생할인] 500MB/60분,sms_count,50.0,50,https://www.moyoplan.com/plans/26275
변경,37137,37137,KT,moyo,데이터 충분 15GB/100분,voice_minutes,100.0,100,https://www.moyoplan.com/plans/37137
변경,37137,37137,KT,moyo,데이터 충분 15GB/100분,sms_count,100.0,100,https://www.moyoplan.com/plans/37137
변경,37143,37143,KT,moyo,5G 데이터 충분 15GB/200분,voice_minutes,200.0,200,https://www.moyoplan.com/plans/37143
변경,37143,37143,KT,moyo,5G 데이터 충분 15GB/200분,sms_count,100.0,100,https://www.moyoplan.com/plans/37143
변경,37144,37144,KT,moyo,5G 데이터 충분 20GB/200분,voice_minutes,200.0,200,https://www.moyoplan.com/plans/37144
변경,37144,37144,KT,moyo,5G 데이터 충분 20GB/200분,sms_count,100.0,100,https://www.moyoplan.com/plans/37144
변경,23092,23092,LGU+,moyo,보편 안심 유심 15GB 180분,discount_period_months,6.0,6,https://www.moyoplan.com/plans/23092
변경,23092,23092,LGU+,moyo,보편 안심 유심 15GB 180분,voice_minutes,180.0,180,https://www.moyoplan.com/plans/23092
변경,23092,23092,LGU+,moyo,보편 안심 유심 15GB 180분,sms_count,100.0,100,https://www.moyoplan.com/plans/23092
변경,34319,34319,KT,moyo,5G 가성비플러스(15GB/350분),discount_period_months,8.0,8,https://www.moyoplan.com/plans/34319
변경,34319,34319,KT,moyo,5G 가성비플러스(15GB/350분),voice_minutes,350.0,350,https://www.moyoplan.com/plans/34319
변경,34319,34319,KT,moyo,5G 가성비플러스(15GB/350분),sms_count,100.0,100,https://www.moyoplan.com/plans/34319
변경,35324,35324,LGU+,moyo,[모요only] 마블링 무제한 11GB+,discount_period_months,12.0,12,https://www.moyoplan.com/plans/35324
변경,31928,31928,KT,moyo,EG 무제한 71G+3M,discount_period_months,7.0,7,https://www.moyoplan.com/plans/31928
변경,31928,31928,KT,moyo,EG 무제한 71G+3M,voice_extra_minutes,300.0,300,https://www.moyoplan.com/plans/31928
변경,29288,29288,LGU+,moyo,이야기 완전 FREE 71GB,discount_period_months,7.0,7,https://www.moyoplan.com/plans/29288
변경,32403,32403,LGU+,moyo,쿠폰팩 유심 11GB,discount_period_months,6.0,6,https://www.moyoplan.com/plans/32403
변경,34892,34892,LGU+,moyo,[모요only] 두해 통화기본11GB+매일2GB,discount_period_months,24.0,24,https://www.moyoplan.com/plans/34892
변경,36648,36648,LGU+,moyo,5G 티플온 125GB+,discount_period_months,7.0,7,https://www.moyoplan.com/plans/36648
변경,26296,26296,LGU+,moyo,[평생할인] 5G 10GB/200분,voice_minutes,200.0,200,https://www.moyoplan.com/plans/26296
변경,26296,26296,LGU+,moyo,[평생할인] 5G 10GB/200분,sms_count,100.0,100,https://www.moyoplan.com/plans/26296
변경,26297,26297,LGU+,moyo,[평생할인] 5G 15GB/200분,voice_minutes,200.0,200,https://www.moyoplan.com/plans/26297
변경,26297,26297,LGU+,moyo,[평생할인] 5G 15GB/200분,sms_count,100.0,100,https://www.moyoplan.com/plans/26297
변경,36606,36606,LGU+,moyo,5G_모나기본150G안심5,discount_period_months,24.0,24,https://www.moyoplan.com/plans/36606
변경,18704,18704,LGU+,moyo,5G 유심 중간요금제 80GB,discount_period_months,6.0,6,https://www.moyoplan.com/plans/18704
변경,23209,23209,LGU+,moyo,인스 유심 스피드(5G) 150GB+,discount_period_months,7.0,7,https://www.moyoplan.com/plans/23209
변경,36614,36614,KT,moyo,티플 일5G＋(밀리의서재),discount_period_months,7.0,7,https://www.moyoplan.com/plans/36614
변경,36978,36978,KT,moyo,5G 데이터 충분 10GB/200분,voice_minutes,200.0,200,https://www.moyoplan.com/plans/36978
변경,36978,36978,KT,moyo,5G 데이터 충분 10GB/200분,sms_count,100.0,100,https://www.moyoplan.com/plans/36978
변경,32399,32399,LGU+,moyo,쿠폰팩 유심 일5GB,discount_period_months,6.0,6,https://www.moyoplan.com/plans/32399
변경,31927,31927,LGU+,moyo,모나기본4.5G안심1+,discount_period_months,7.0,7,https://www.moyoplan.com/plans/31927
변경,37444,37444,LGU+,moyo,인스 유심 스피드(5G) 125GB+,discount_period_months,7.0,7,https://www.moyoplan.com/plans/37444
변경,36336,36336,LGU+,moyo,모나210분4.5G,discount_period_months,18.0,18,https://www.moyoplan.com/plans/36336
변경,36336,36336,LGU+,moyo,모나210분4.5G,voice_minutes,210.0,210,https://www.moyoplan.com/plans/36336
변경,36336,36336,LGU+,moyo,모나210분4.5G,sms_count,100.0,100,https://www.moyoplan.com/plans/36336
변경,34786,34786,LGU+,moyo,음성기본 5GB+,discount_period_months,6.0,6,https://www.moyoplan.com/plans/34786
변경,35833,35833,KT,moyo,[모요only] [K] 핀다이렉트Z + 밀리의서재(12) _PIN,discount_period_months,12.0,12,https://www.moyoplan.com/plans/35833
변경,36990,36990,LGU+,moyo,[모요only] 5G_신한카드_기본125G안심5,discount_period_months,24.0,24,https://www.moyoplan.com/plans/36990
변경,33071,33071,LGU+,moyo,이지 데이터 7GB,discount_period_months,6.0,6,https://www.moyoplan.com/plans/33071
변경,33071,33071,LGU+,moyo,이지 데이터 7GB,voice_minutes,300.0,300,https://www.moyoplan.com/plans/33071
변경,33071,33071,LGU+,moyo,이지 데이터 7GB,sms_count,100.0,100,https://www.moyoplan.com/plans/33071
변경,35499,35499,LGU+,moyo,[평생할인] 5G 15GB/300분,voice_minutes,300.0,300,https://www.moyoplan.com/plans/35499
변경,35499,35499,LGU+,moyo,[평생할인] 5G 15GB/300분,sms_count,300.0,300,https://www.moyoplan.com/plans/35499
변경,10390,10390,LGU+,moyo,5G 유심 통화 맘편히 3GB,discount_period_months,6.0,6,https://www.moyoplan.com/plans/10390
변경,37138,37138,KT,moyo,데이터 충분 20GB/100분,voice_minutes,100.0,100,https://www.moyoplan.com/plans/37138
변경,37138,37138,KT,moyo,데이터 충분 20GB/100분,sms_count,100.0,100,https://www.moyoplan.com/plans/37138
변경,37104,37104,LGU+,moyo,5G 음성기본 맥스150GB+,discount_period_months,7.0,7,https://www.moyoplan.com/plans/37104
변경,33520,33520,KT,moyo,TOP 15GB 기본 (밀리의서재),discount_period_months,12.0,12,https://www.moyoplan.com/plans/33520
변경,26835,26835,KT,moyo,가성비플러스(10GB/350분),discount_period_months,10.0,10,https://www.moyoplan.com/plans/26835
변경,26835,26835,KT,moyo,가성비플러스(10GB/350분),voice_minutes,350.0,350,https://www.moyoplan.com/plans/26835
변경,26835,26835,KT,moyo,가성비플러스(10GB/350분),sms_count,100.0,100,https://www.moyoplan.com/plans/26835
변경,15001,15001,LGU+,moyo,프레딧 유심 1.5GB 150분,discount_period_months,6.0,6,https://www.moyoplan.com/plans/15001
변경,15001,15001,LGU+,moyo,프레딧 유심 1.5GB 150분,voice_minutes,150.0,150,https://www.moyoplan.com/plans/15001
변경,15001,15001,LGU+,moyo,프레딧 유심 1.5GB 150분,sms_count,150.0,150,https://www.moyoplan.com/plans/15001
변경,36255,36255,LGU+,moyo,5G 음성기본 125GB+5Mbps_24개월,discount_period_months,24.0,24,https://www.moyoplan.com/plans/36255
변경,20321,20321,SKT,moyo,함께이야기해S(100분+15GB),discount_period_months,12.0,12,https://www.moyoplan.com/plans/20321
변경,20321,20321,SKT,moyo,함께이야기해S(100분+15GB),voice_minutes,100.0,100,https://www.moyoplan.com/plans/20321
변경,20321,20321,SKT,moyo,함께이야기해S(100분+15GB),sms_count,150.0,150,https://www.moyoplan.com/plans/20321
변경,36176,36176,LGU+,moyo,이야기 스페셜 무제한 11GB+,discount_period_months,12.0,12,https://www.moyoplan.com/plans/36176
변경,33037,33037,LGU+,moyo,5G 가성비플러스(6GB/350분),discount_period_months,12.0,7,https://www.moyoplan.com/plans/33037
변경,33037,33037,LGU+,moyo,5G 가성비플러스(6GB/350분),voice_minutes,350.0,350,https://www.moyoplan.com/plans/33037
변경,33037,33037,LGU+,moyo,5G 가성비플러스(6GB/350분),sms_count,100.0,100,https://www.moyoplan.com/plans/33037
변경,31029,31029,LGU+,moyo,데이터 플러스 10GB(평생 +10GB 추가 제공 프로모션),voice_extra_minutes,300.0,300,https://www.moyoplan.com/plans/31029
변경,35806,35806,KT,moyo,완전마음껏 100GB＋＋(밀리의서재)_12개월할인,discount_period_months,12.0,12,https://www.moyoplan.com/plans/35806
변경,17602,17602,LGU+,moyo,5G 이야기스페셜 125GB+,discount_period_months,24.0,24,https://www.moyoplan.com/plans/17602
변경,27251,27251,LGU+,moyo,11GB+일2GB+3Mbps,discounted_fee,6085,6800,https://www.moyoplan.com/plans/27251
